URL,plt,lh_si,pagesize,numreq,fcp,domC
https://www.isbank.com.tr/,11.059,3.739,1985.0,100.0,2.397,7.692
https://www.istanbul.edu.tr/tr,17.361,11.329,1663.667,53.667,7.351,5.046
https://www.itau.com.br/,18.326,8.688,1999.0,166.667,5.402,11.442
https://www.itmedia.co.jp/spv/,11.492,6.603,584.0,68.333,5.078,11.218
https://www.itweb.co.za/,14.341,4.656,602.667,74.333,1.522,8.342
https://www.jornaldacidadeonline.com.br/,21.886,4.667,1607.333,150.0,1.396,16.505
https://www.juntadeandalucia.es/,29.834,19.74,4925.333,127.333,4.436,11.999
https://www.jusbrasil.com.br/,14.881,3.989,1201.0,78.667,2.158,7.606
https://www.kabum.com.br/,50.177,13.425,2310.333,197.667,2.371,42.312
https://www.kaoyan365.cn/,1.96,1.406,1.0,2.0,1.451,1.36
https://www.kbs.co.kr/m/,12.119,7.677,2176.0,81.333,3.873,8.721
https://www.kdocs.cn/welcome,7.705,4.452,408.667,33.333,3.784,5.526
https://www.kocaeligazetesi.com.tr/,17.313,6.458,2958.0,135.333,4.119,13.009
https://www.koeitecmo.co.jp/,7.658,5.856,3766.0,84.0,4.429,7.238
https://www.kyobobook.co.kr/,26.406,11.428,2522.667,201.0,6.189,23.121
https://www.lafeltrinelli.it/,23.86,9.951,2919.333,128.333,4.873,22.057
https://www.laposte.fr/,14.561,8.291,2950.0,82.333,3.378,11.137
https://www.larazon.es/,28.301,8.489,1931.333,109.333,3.998,16.189
https://www.lastampa.it/,11.265,6.603,1069.0,74.667,1.694,7.302
https://www.lavozdegalicia.es/,32.059,9.0,2275.0,197.333,3.531,26.312
https://www.leboncoin.fr/,8.162,6.014,224.0,12.0,,6.928
https://www.lefigaro.fr/,85.288,3.671,1455.667,181.0,1.991,8.686
https://www.leipzig.de/,32.874,8.321,1527.333,117.0,5.237,8.559
https://www.lemonde.fr/,7.248,4.397,805.333,28.333,2.119,5.413
https://www.leparisien.fr/,23.253,13.956,3082.0,152.333,2.174,18.295
https://www.lequipe.fr/,11.792,2.783,994.0,59.0,2.223,8.094
https://www.leroymerlin.es/,9.34,7.171,153.0,12.0,4.184,7.724
https://www.lesechos.fr/,55.107,3.956,2189.667,155.333,2.288,18.491
https://www.lever.co/,3.693,2.071,627.0,48.0,1.483,2.596
https://www.liberation.fr/,20.38,12.037,3647.0,142.0,4.608,12.988
https://www.libero.it/,10.226,5.211,811.667,50.667,1.624,7.854
https://www.little-bird.de/,10.591,10.12,1572.0,121.0,4.629,9.18
https://www.liverpool.com.mx/tienda/home,39.143,18.603,2576.667,229.333,11.322,27.895
https://www.loot.co.za/,1.221,0.967,5.0,2.0,1.012,0.929
https://www.louvre.fr/en,10.204,4.124,516.0,63.0,3.319,8.725
https://www.makro.co.za/,35.131,5.834,1963.0,131.0,1.938,19.551
https://www.mastercard.us/en-us.html,24.253,14.08,11863.667,104.667,6.518,17.023
https://www.mdn.co.jp/,110.82,53.635,4888.667,132.667,2.916,0.0
https://www.mediapart.fr/,9.747,2.82,1018.333,26.333,1.901,7.441
https://www.mega-einkaufsparadies.de/,73.214,10.796,1322.333,96.333,6.094,9.536
https://www.meliuz.com.br/,6.804,3.769,379.333,30.333,1.529,5.535
https://www.mercadolivre.com.br/,63.414,10.499,3419.667,121.0,58.272,58.943
https://www.mercadopago.com.br/,9.915,3.65,737.667,56.0,3.263,4.312
https://www.metu.edu.tr/,8.503,5.065,1597.667,104.0,3.271,7.611
https://www.midilibre.fr/,74.21,3.763,2451.333,360.333,2.928,16.29
https://www.mobile.de/,10.48,3.424,1599.0,49.333,3.403,9.324
https://www.moneyweb.co.za/,42.908,15.462,4713.667,370.0,2.607,10.108
https://www.mpg.de/de,9.444,4.952,427.667,21.0,1.382,7.455
https://www.museodelprado.es/en,13.744,8.775,1622.0,69.0,5.875,12.249
https://www.mynavi.jp/,8.006,7.017,1802.333,61.333,2.39,6.611
https://www.n-tv.de/,15.963,8.974,1394.667,107.0,4.962,11.042
https://www.nga.cn/mobile/index.html,23.772,12.641,881.0,39.0,12.299,22.887
https://www.orange.es/,28.291,13.94,6265.333,44.333,3.542,10.031
https://www.orange.fr/portail,47.182,14.837,2530.333,176.333,1.703,38.397
https://www.paris.fr/,6.648,4.496,1248.333,42.667,2.542,4.928
https://www.periodicocentral.mx/,8.096,4.773,588.667,58.667,2.451,6.696
https://www.polimi.it/,6.323,4.055,2191.0,91.0,2.185,4.884
https://www.privateproperty.co.za/,9.788,3.474,1182.0,64.333,2.826,9.117
https://www.publico.es/,26.23,7.695,2821.0,179.0,4.617,19.811
https://www.radiofrance.fr/,32.069,5.271,1345.667,243.0,1.993,21.015
https://www.rae.es/,7.17,6.904,1005.0,45.667,1.882,6.796
https://www.rai.it/,9.984,3.584,1705.667,149.333,1.623,9.732
https://www.rakuten.co.jp/,28.772,8.635,3418.0,298.333,7.777,8.032
https://www.regain.us/,4.453,3.02,404.0,50.0,2.606,3.185
https://www.repubblica.it/,11.025,7.165,1023.667,71.667,1.141,7.837
https://www.rtve.es/,35.018,12.464,11430.0,407.0,2.741,23.54
https://www.sat.gob.mx/home,5.785,2.81,761.333,55.333,2.421,5.497
https://www.scielo.br/,6.955,2.436,1283.0,36.0,2.007,6.417
https://www.scoop.it/,10.343,8.522,2466.0,54.0,7.263,9.6
https://www.seetickets.us/,8.333,3.849,3361.0,76.0,3.012,7.296
https://www.shopcar.com.br/mobile/,8.999,3.301,677.667,52.0,2.423,6.011
https://www.sky.it/,14.001,8.382,3522.0,76.333,5.367,9.514
https://www.slotxo24hr.co/,14.101,5.2,5732.333,124.333,3.283,11.2
https://www.snu.ac.kr/,18.889,3.361,3653.0,93.0,3.304,17.527
https://www.sozcu.com.tr/,27.81,16.756,3022.0,198.333,2.761,21.317
https://www.sport.es/es/,35.92,5.247,1764.667,276.0,4.929,31.35
https://www.standardbank.co.za/southafrica/personal/home,19.048,10.93,2354.333,232.0,6.055,16.694
